task id resource request_start request_end request_duration start end time downloaded executed uploaded type
mProject 60 lambda-2048 144 115658 115514 1615239085592 1615239149816 64224 14369 49687 168 lambda-2048
mProject 581 lambda-2048 166 116839 116673 1615239097359 1615239151102 53743 3879 49637 227 lambda-2048
mProject 66 lambda-2048 150 119142 118992 1615239091840 1615239153357 61517 9811 51493 213 lambda-2048
mProject 583 lambda-2048 168 122622 122454 1615239097386 1615239156813 59427 3290 50724 5413 lambda-2048
mProject 73 lambda-2048 157 122645 122488 1615239093819 1615239156985 63166 9564 53332 270 lambda-2048
mProject 68 lambda-2048 152 122692 122540 1615239092333 1615239157031 64698 9791 54686 221 lambda-2048
mProject 65 lambda-2048 149 122839 122690 1615239090789 1615239157178 66389 10719 55499 171 lambda-2048
mProject 71 lambda-2048 155 122946 122791 1615239092710 1615239157285 64575 9658 54749 168 lambda-2048
mProject 75 lambda-2048 159 124055 123896 1615239094669 1615239158255 63586 8863 54522 201 lambda-2048
mProject 79 lambda-2048 163 124055 123892 1615239096323 1615239158306 61983 6616 55192 175 lambda-2048
mProject 584 lambda-2048 169 124212 124043 1615239097808 1615239158552 60744 7051 53543 150 lambda-2048
mProject 69 lambda-2048 153 124582 124429 1615239092430 1615239158921 66491 11178 55101 212 lambda-2048
mProject 77 lambda-2048 161 124594 124433 1615239095811 1615239158932 63121 9212 53683 226 lambda-2048
mProject 582 lambda-2048 167 124630 124463 1615239097352 1615239158953 61601 8204 53195 202 lambda-2048
mProject 72 lambda-2048 156 124741 124585 1615239093438 1615239159081 65643 10759 54627 257 lambda-2048
mProject 585 lambda-2048 170 124895 124725 1615239097931 1615239159231 61300 7906 53208 186 lambda-2048
mProject 595 lambda-2048 180 124904 124724 1615239101808 1615239159243 57435 7067 50170 198 lambda-2048
mProject 590 lambda-2048 175 124906 124731 1615239098959 1615239159248 60289 7186 52919 184 lambda-2048
mProject 67 lambda-2048 151 124968 124817 1615239092221 1615239159309 67088 11599 55263 226 lambda-2048
mProject 80 lambda-2048 164 124996 124832 1615239097348 1615239159336 61988 8264 53454 270 lambda-2048
mProject 580 lambda-2048 165 125157 124992 1615239097352 1615239159496 62144 8199 53748 197 lambda-2048
mProject 589 lambda-2048 174 125280 125106 1615239098592 1615239159620 61028 10786 50054 188 lambda-2048
mProject 599 lambda-2048 184 125359 125175 1615239102520 1615239159698 57178 3659 53314 205 lambda-2048
mProject 587 lambda-2048 172 125410 125238 1615239098478 1615239159748 61270 7070 53983 217 lambda-2048
mProject 70 lambda-2048 154 125742 125588 1615239092652 1615239160004 67352 11243 55888 221 lambda-2048
mProject 586 lambda-2048 171 125743 125572 1615239098475 1615239160007 61532 7496 53821 215 lambda-2048
mProject 78 lambda-2048 162 125851 125689 1615239095969 1615239160187 64218 10071 53962 185 lambda-2048
mProject 76 lambda-2048 160 126205 126045 1615239095290 1615239160359 65069 10730 54156 183 lambda-2048
mProject 74 lambda-2048 158 126206 126048 1615239094373 1615239160454 66081 8584 57298 199 lambda-2048
mProject 591 lambda-2048 176 128014 127838 1615239100217 1615239162354 62137 6761 55192 184 lambda-2048
mProject 588 lambda-2048 173 128808 128635 1615239098476 1615239163146 64670 7266 57223 181 lambda-2048
mProject 593 lambda-2048 178 129447 129269 1615239101310 1615239163786 62476 6681 55588 207 lambda-2048
mProject 600 lambda-2048 185 130540 130355 1615239111991 1615239164879 52888 2998 49659 231 lambda-2048
mProject 597 lambda-2048 182 132066 131884 1615239101863 1615239166406 64543 7026 57315 202 lambda-2048
mProject 601 lambda-2048 186 132275 132089 1615239113992 1615239166614 52622 10681 41728 213 lambda-2048
mProject 594 lambda-2048 179 132290 132111 1615239101660 1615239166627 64967 7146 57613 208 lambda-2048
mProject 592 lambda-2048 177 132404 132227 1615239100917 1615239166745 65828 5730 50896 9202 lambda-2048
mProject 596 lambda-2048 181 132758 132577 1615239101852 1615239166960 65108 6964 57942 202 lambda-2048
mProject 598 lambda-2048 183 132759 132576 1615239102317 1615239166974 64657 6507 57968 182 lambda-2048
mProject 603 lambda-2048 189 135835 135646 1615239118097 1615239170028 51931 16115 35641 175 lambda-2048
mProject 602 lambda-2048 188 137368 137180 1615239117919 1615239171627 53708 15224 38291 193 lambda-2048
mProject 605 lambda-2048 191 138430 138239 1615239127225 1615239172767 45542 8901 36461 180 lambda-2048
mProject 604 lambda-2048 190 138895 138705 1615239124176 1615239173233 49057 14880 33963 214 lambda-2048
mProject 607 lambda-2048 193 140442 140249 1615239129099 1615239174658 45559 13916 31439 204 lambda-2048
mProject 608 lambda-2048 194 142157 141963 1615239131440 1615239176496 45056 12365 32455 236 lambda-2048
mProject 606 lambda-2048 192 143048 142856 1615239127309 1615239177388 50079 14905 35008 166 lambda-2048
mProject 609 lambda-2048 195 144611 144416 1615239142512 1615239178951 36439 7656 28573 210 lambda-2048
mProject 610 lambda-2048 196 152181 151985 1615239146366 1615239186518 40152 9482 30469 201 lambda-2048
mProject 613 lambda-2048 199 157029 156830 1615239150087 1615239191264 41177 7862 33046 269 lambda-2048
mProject 611 lambda-2048 197 161330 161133 1615239148638 1615239195476 46838 8183 38467 188 lambda-2048
mProject 612 lambda-2048 198 162353 162155 1615239148832 1615239196540 47708 9501 38016 191 lambda-2048
mProject 614 lambda-2048 200 166757 166557 1615239151258 1615239200940 49682 9311 40190 181 lambda-2048
mProject 615 lambda-2048 201 167884 167683 1615239153553 1615239202180 48627 8796 39606 225 lambda-2048
mProject 621 lambda-2048 207 168085 167878 1615239158465 1615239202426 43961 4699 39059 203 lambda-2048
mProject 618 lambda-2048 204 172478 172274 1615239157110 1615239206631 49521 7748 41601 172 lambda-2048
mProject 616 lambda-2048 202 174196 173994 1615239157047 1615239208536 51489 8529 42776 184 lambda-2048
mProject 620 lambda-2048 206 176075 175869 1615239157364 1615239210260 52896 7853 44842 201 lambda-2048
mProject 641 lambda-2048 240 176078 175838 1615239160621 1615239210300 49679 4828 44660 191 lambda-2048
mProject 626 lambda-2048 212 176080 175868 1615239159048 1615239210399 51351 6994 44172 185 lambda-2048
mProject 629 lambda-2048 215 176727 176512 1615239159321 1615239210973 51652 7328 44089 235 lambda-2048
mProject 622 lambda-2048 208 176737 176529 1615239158472 1615239211071 52599 7323 45063 213 lambda-2048
mProject 627 lambda-2048 213 176839 176626 1615239159154 1615239211179 52025 6980 44808 237 lambda-2048
mProject 625 lambda-2048 211 177918 177707 1615239159016 1615239212080 53064 7031 45820 213 lambda-2048
mProject 623 lambda-2048 209 177920 177711 1615239158621 1615239212107 53486 7413 45824 249 lambda-2048
mProject 635 lambda-2048 234 177923 177689 1615239159771 1615239212107 52336 6339 45742 255 lambda-2048
mProject 624 lambda-2048 210 177924 177714 1615239158999 1615239212154 53155 7109 45768 278 lambda-2048
mProject 638 lambda-2048 237 177925 177688 1615239160159 1615239212187 52028 7616 44212 200 lambda-2048
mProject 642 lambda-2048 241 177986 177745 1615239162433 1615239212325 49892 4670 45034 188 lambda-2048
mProject 617 lambda-2048 203 178002 177799 1615239157064 1615239212343 55279 8394 46626 259 lambda-2048
mProject 631 lambda-2048 230 178737 178507 1615239159385 1615239212911 53526 7007 46280 239 lambda-2048
mProject 640 lambda-2048 239 178738 178499 1615239160626 1615239213004 52378 5937 46234 207 lambda-2048
mProject 644 lambda-2048 243 178740 178497 1615239163867 1615239213024 49157 3967 44963 227 lambda-2048
mProject 645 lambda-2048 244 178741 178497 1615239164961 1615239213060 48099 4348 43435 316 lambda-2048
mProject 637 lambda-2048 236 178872 178636 1615239160158 1615239213214 53056 6655 46163 238 lambda-2048
mProject 632 lambda-2048 231 179351 179120 1615239159408 1615239213549 54141 8023 45954 164 lambda-2048
mProject 628 lambda-2048 214 179352 179138 1615239159309 1615239213592 54283 7984 46123 176 lambda-2048
mProject 633 lambda-2048 232 179390 179158 1615239159574 1615239213729 54155 7907 46069 179 lambda-2048
mProject 639 lambda-2048 238 179433 179195 1615239160264 1615239213773 53509 6593 46721 195 lambda-2048
mProject 643 lambda-2048 242 179864 179622 1615239163225 1615239214090 50865 4283 46281 301 lambda-2048
mProject 630 lambda-2048 216 179866 179650 1615239159324 1615239214174 54850 7830 46881 139 lambda-2048
mProject 634 lambda-2048 233 179954 179721 1615239159694 1615239214260 54566 7626 46758 182 lambda-2048
mProject 636 lambda-2048 235 182878 182643 1615239159823 1615239217212 57389 7249 49925 215 lambda-2048
mProject 619 lambda-2048 205 183243 183038 1615239157255 1615239217436 60181 8683 51305 193 lambda-2048
mProject 649 lambda-2048 248 183737 183489 1615239166818 1615239218075 51257 4656 46439 162 lambda-2048
mProject 646 lambda-2048 245 184370 184125 1615239166482 1615239218573 52091 5824 46082 185 lambda-2048
mProject 652 lambda-2048 251 184372 184121 1615239170244 1615239218629 48385 4477 43724 184 lambda-2048
mProject 650 lambda-2048 249 184513 184264 1615239167188 1615239218851 51663 5318 46161 184 lambda-2048
mProject 647 lambda-2048 246 184731 184485 1615239166690 1615239219071 52381 5640 46545 196 lambda-2048
mProject 651 lambda-2048 250 185496 185246 1615239167171 1615239219676 52505 5348 46966 191 lambda-2048
mProject 648 lambda-2048 247 186111 185864 1615239166705 1615239220272 53567 5763 47571 233 lambda-2048
mProject 653 lambda-2048 252 186113 185861 1615239171791 1615239220447 48656 3499 44955 202 lambda-2048
mProject 654 lambda-2048 253 187340 187087 1615239172845 1615239221473 48628 3783 44645 200 lambda-2048
mProject 656 lambda-2048 255 188157 187902 1615239174853 1615239222313 47460 4945 42312 203 lambda-2048
mProject 655 lambda-2048 254 190206 189952 1615239173315 1615239224427 51112 4647 46267 198 lambda-2048
mProject 657 lambda-2048 257 191434 191177 1615239176569 1615239225572 49003 4452 44356 195 lambda-2048
mProject 658 lambda-2048 258 193483 193225 1615239177461 1615239227645 50184 6560 43405 219 lambda-2048
mProject 659 lambda-2048 259 193486 193227 1615239179033 1615239227819 48786 7595 41005 186 lambda-2048
mProject 1159 lambda-2048 260 194588 194328 1615239186596 1615239228927 42331 9555 32538 238 lambda-2048
mProject 1161 lambda-2048 262 198937 198675 1615239195750 1615239233278 37528 11768 25555 205 lambda-2048
mProject 1160 lambda-2048 261 200446 200185 1615239191456 1615239234652 43196 10236 32757 203 lambda-2048
mProject 1165 lambda-2048 267 202904 202637 1615239202502 1615239237120 34618 10052 24377 189 lambda-2048
mProject 1163 lambda-2048 264 203621 203357 1615239201174 1615239237810 36636 9934 26498 204 lambda-2048
mProject 1162 lambda-2048 263 205976 205713 1615239196807 1615239240148 43341 10765 32289 287 lambda-2048
mProject 1164 lambda-2048 265 214321 214056 1615239202303 1615239248526 46223 9651 36282 290 lambda-2048
mProject 1166 lambda-2048 268 215500 215232 1615239206895 1615239249621 42726 9939 32590 197 lambda-2048
mProject 1167 lambda-2048 269 218180 217911 1615239208609 1615239252520 43911 8859 34856 196 lambda-2048
mProject 1168 lambda-2048 269 224619 224350 1615239210492 1615239258959 48467 8640 39625 202 lambda-2048
mProject 1173 lambda-2048 274 225637 225363 1615239211251 1615239259861 48610 8218 40210 182 lambda-2048
mProject 1172 lambda-2048 273 226292 226019 1615239211148 1615239260631 49483 8969 40327 187 lambda-2048
mProject 1170 lambda-2048 271 227914 227643 1615239210494 1615239262252 51758 7942 43582 234 lambda-2048
mProject 1175 lambda-2048 276 227980 227704 1615239212341 1615239262321 49980 8431 41365 184 lambda-2048
mProject 1169 lambda-2048 270 228607 228337 1615239210499 1615239262820 52321 7755 44353 213 lambda-2048
mProject 1174 lambda-2048 275 228726 228451 1615239212337 1615239263056 50719 7549 42977 193 lambda-2048
mProject 1183 lambda-2048 284 228854 228570 1615239213158 1615239263194 50036 7036 42804 196 lambda-2048
