task id resource request_start request_end request_duration start end time downloaded executed uploaded type
gatk-wrapper 28 lambda-4096 363848 424117 60269 1618277961752 1618278019971 58219 0 58219 0 lambda-4096
gatk-wrapper 48 lambda-4096 424131 462124 37993 1618278021441 1618278055968 34527 0 34527 0 lambda-4096
gatk-wrapper 51 lambda-4096 462143 596578 134435 1618278059383 1618278191796 132413 0 132413 0 lambda-4096
gatk-wrapper 49 lambda-4096 462138 623268 161130 1618278059391 1618278220089 160698 0 160698 0 lambda-4096
gatk-wrapper 52 lambda-4096 596586 634350 37764 1618278193901 1618278227046 33145 0 33145 0 lambda-4096
gatk-wrapper 50 lambda-4096 623276 661133 37857 1618278220523 1618278253713 33190 0 33190 0 lambda-4096
bwa-wrapper 1 lambda-5120 0 27759 27759 1618278261280 1618278281739 20459 0 20436 0 lambda-5120
picard-wrapper 2 lambda-5120 27770 33735 5965 1618278287232 1618278288445 1213 0 1213 0 lambda-5120
picard-wrapper 3 lambda-5120 33745 39581 5836 1618278293181 1618278294420 1239 0 1239 0 lambda-5120
picard-wrapper 4 lambda-5120 39590 45490 5900 1618278298990 1618278299481 491 0 491 0 lambda-5120
gatk-wrapper 5 lambda-5120 45499 221505 176006 1618278304868 1618278478339 173471 0 173471 0 lambda-5120
gatk-wrapper 6 lambda-5120 221515 259383 37868 1618278480986 1618278514201 33215 0 33215 0 lambda-5120
gatk-wrapper 17 lambda-5120 259454 329707 70253 1618278520834 1618278585193 64359 0 64358 0 lambda-5120
gatk-wrapper 22 lambda-5120 259461 329893 70432 1618278520399 1618278588221 67822 0 67822 0 lambda-5120
gatk-wrapper 11 lambda-5120 259446 334703 75257 1618278520641 1618278591262 70621 0 70621 0 lambda-5120
gatk-wrapper 18 lambda-5120 259455 334972 75517 1618278520672 1618278589315 68643 0 68642 0 lambda-5120
gatk-wrapper 23 lambda-5120 259462 335319 75857 1618278520763 1618278591036 70273 0 70272 0 lambda-5120
gatk-wrapper 10 lambda-5120 259444 340044 80600 1618278518909 1618278597753 78844 0 78844 0 lambda-5120
gatk-wrapper 14 lambda-5120 259450 340229 80779 1618278520547 1618278596160 75613 0 75613 0 lambda-5120
gatk-wrapper 13 lambda-5120 259449 340282 80833 1618278520521 1618278594301 73780 0 73780 0 lambda-5120
gatk-wrapper 19 lambda-5120 259457 340319 80862 1618278520849 1618278594303 73454 0 73454 0 lambda-5120
gatk-wrapper 25 lambda-5120 259464 340567 81103 1618278520563 1618278598407 77844 0 77843 0 lambda-5120
gatk-wrapper 20 lambda-5120 259458 340592 81134 1618278520909 1618278597613 76704 0 76704 0 lambda-5120
gatk-wrapper 26 lambda-5120 259466 340959 81493 1618278520876 1618278597988 77112 0 77112 0 lambda-5120
gatk-wrapper 8 lambda-5120 259471 341232 81761 1618278521023 1618278598355 77332 0 77332 0 lambda-5120
gatk-wrapper 9 lambda-5120 259473 341234 81761 1618278520815 1618278595466 74651 0 74651 0 lambda-5120
gatk-wrapper 12 lambda-5120 259448 345351 85903 1618278520776 1618278602050 81274 0 81273 0 lambda-5120
gatk-wrapper 16 lambda-5120 259452 345547 86095 1618278521022 1618278600346 79324 0 79324 0 lambda-5120
gatk-wrapper 15 lambda-5120 259451 345652 86201 1618278521028 1618278599794 78766 0 78766 0 lambda-5120
gatk-wrapper 21 lambda-5120 259459 345828 86369 1618278520965 1618278600956 79991 0 79991 0 lambda-5120
gatk-wrapper 24 lambda-5120 259463 346293 86830 1618278521014 1618278604300 83286 0 83285 0 lambda-5120
gatk-wrapper 7 lambda-5120 259468 362778 103310 1618278521096 1618278621078 99982 0 99982 0 lambda-5120
gatk-wrapper 38 lambda-5120 329719 383437 53718 1618278589237 1618278638883 49646 0 49646 0 lambda-5120
gatk-wrapper 43 lambda-5120 329903 384197 54294 1618278589369 1618278639027 49658 0 49658 0 lambda-5120
gatk-wrapper 32 lambda-5120 334723 388532 53809 1618278594119 1618278646478 52359 0 52359 0 lambda-5120
gatk-wrapper 39 lambda-5120 334987 388786 53799 1618278594352 1618278645811 51459 0 51459 0 lambda-5120
gatk-wrapper 44 lambda-5120 335327 389650 54323 1618278594762 1618278647104 52342 0 52342 0 lambda-5120
gatk-wrapper 34 lambda-5120 340297 394118 53821 1618278599678 1618278652731 53053 0 53053 0 lambda-5120
gatk-wrapper 31 lambda-5120 340054 399164 59110 1618278599435 1618278656828 57393 0 57392 0 lambda-5120
gatk-wrapper 35 lambda-5120 340238 399196 58958 1618278599598 1618278654666 55068 0 55068 0 lambda-5120
gatk-wrapper 40 lambda-5120 340327 399344 59017 1618278599710 1618278653787 54077 0 54077 0 lambda-5120
gatk-wrapper 41 lambda-5120 340600 400108 59508 1618278599979 1618278656054 56075 0 56075 0 lambda-5120
gatk-wrapper 46 lambda-5120 340584 400133 59549 1618278599971 1618278655913 55942 0 55942 0 lambda-5120
gatk-wrapper 47 lambda-5120 340969 400206 59237 1618278600401 1618278655733 55332 0 55332 0 lambda-5120
gatk-wrapper 30 lambda-5120 341252 400219 58967 1618278600597 1618278654309 53712 0 53712 0 lambda-5120
gatk-wrapper 29 lambda-5120 341247 400267 59020 1618278600621 1618278656484 55863 0 55863 0 lambda-5120
gatk-wrapper 33 lambda-5120 345359 404487 59128 1618278604795 1618278660619 55824 0 55824 0 lambda-5120
gatk-wrapper 37 lambda-5120 345558 404533 58975 1618278604933 1618278661383 56450 0 56450 0 lambda-5120
gatk-wrapper 36 lambda-5120 345660 404734 59074 1618278605116 1618278661610 56494 0 56494 0 lambda-5120
gatk-wrapper 42 lambda-5120 345837 405387 59550 1618278605207 1618278661148 55941 0 55941 0 lambda-5120
gatk-wrapper 45 lambda-5120 346315 410765 64450 1618278605692 1618278664713 59021 0 59021 0 lambda-5120
gatk-wrapper 28 lambda-5120 362799 426921 64122 1618278622170 1618278681871 59701 0 59701 0 lambda-5120
gatk-wrapper 48 lambda-5120 426926 465677 38751 1618278686386 1618278721126 34740 0 34740 0 lambda-5120
gatk-wrapper 49 lambda-5120 465688 609930 144242 1618278725154 1618278866987 141833 0 141833 0 lambda-5120
gatk-wrapper 51 lambda-5120 465693 626184 160491 1618278725117 1618278884346 159229 0 159229 0 lambda-5120
gatk-wrapper 50 lambda-5120 609940 647429 37489 1618278869433 1618278902541 33108 0 33108 0 lambda-5120
gatk-wrapper 52 lambda-5120 626191 664088 37897 1618278885706 1618278918899 33193 0 33193 0 lambda-5120
bwa-wrapper 1 lambda-5120 0 22410 22410 1618278924654 1618278945089 20435 0 20412 0 lambda-5120
