42778 23157 25119.1 38749 0.0957300000000003 0.026325263999999935 0.03326573759999997 0.03291849499999998 0
42778 23157 26100.15 38749 0.0957300000000003 0.026325263999999935 0.03326573759999997 0.03291849499999998 0
42778 23157 25119.1 38784 0.0957300000000003 0.026325263999999935 0.03673597439999999 0.03638861699999999 0
42778 23157 26100.15 38784 0.0957300000000003 0.026325263999999935 0.03673597439999999 0.03638861699999999 0
42778 23157 25119.1 23219 0.0957300000000003 0.026325263999999935 0.03326573759999997 0.08528709400000022 0
42778 23157 26100.15 23219 0.0957300000000003 0.026325263999999935 0.03326573759999997 0.08528709400000022 0
42778 23157 25119.1 23219 0.0957300000000003 0.026325263999999935 0.03673597439999999 0.08528709400000022 0
42778 23157 26100.15 23219 0.0957300000000003 0.026325263999999935 0.03673597439999999 0.08528709400000022 0
42778 23157 25119.1 23219 0.0957300000000003 0.026325263999999935 0.03326573759999997 0.08528709400000022 0
42778 23157 26100.15 23219 0.0957300000000003 0.026325263999999935 0.03326573759999997 0.08528709400000022 0
42778 23157 25119.1 23219 0.0957300000000003 0.026325263999999935 0.03673597439999999 0.08528709400000022 0
42778 23157 26100.15 23219 0.0957300000000003 0.026325263999999935 0.03673597439999999 0.08528709400000022 0
42778 23157 25119.1 23219 0.0957300000000003 0.026325263999999935 0.03326573759999997 0.08528709400000022 0
42778 23157 25119.1 38749 0.0957300000000003 0.026325263999999935 0.03326573759999997 0.03291849499999998 0
42778 23157 26100.15 23219 0.0957300000000003 0.026325263999999935 0.03326573759999997 0.08528709400000022 0
42778 23157 26100.15 38749 0.0957300000000003 0.026325263999999935 0.03326573759999997 0.03291849499999998 0
42778 23157 25119.1 23219 0.0957300000000003 0.026325263999999935 0.03673597439999999 0.08528709400000022 0
42778 23157 25119.1 38784 0.0957300000000003 0.026325263999999935 0.03673597439999999 0.03638861699999999 0
42778 23157 26100.15 23219 0.0957300000000003 0.026325263999999935 0.03673597439999999 0.08528709400000022 0
42778 23157 26100.15 38784 0.0957300000000003 0.026325263999999935 0.03673597439999999 0.03638861699999999 0
42778 23157 23353.21 23219 0.0957300000000003 0.026325263999999935 0.02701931135999994 0.08528709400000022 0
42778 23157 23353.21 39798 0.0957300000000003 0.026325263999999935 0.02701931135999994 0.026671968999999955 0
42778 23157 23549.42 23219 0.0957300000000003 0.026325263999999935 0.02701931135999994 0.08528709400000022 0
42778 23157 23549.42 39798 0.0957300000000003 0.026325263999999935 0.02701931135999994 0.026671968999999955 0
42778 23157 23745.63 23219 0.0957300000000003 0.026325263999999935 0.02701931135999994 0.08528709400000022 0
42778 23157 23745.63 39798 0.0957300000000003 0.026325263999999935 0.02701931135999994 0.026671968999999955 0
42778 23157 23941.84 23219 0.0957300000000003 0.026325263999999935 0.02701931135999994 0.08528709400000022 0
42778 23157 23941.84 39798 0.0957300000000003 0.026325263999999935 0.02701931135999994 0.026671968999999955 0
42778 23157 24138.05 23219 0.0957300000000003 0.026325263999999935 0.02701931135999994 0.08528709400000022 0
42778 23157 24138.05 39798 0.0957300000000003 0.026325263999999935 0.02701931135999994 0.026671968999999955 0
42778 23157 24334.26 23219 0.0957300000000003 0.026325263999999935 0.02701931135999994 0.08528709400000022 0
42778 23157 24334.26 39798 0.0957300000000003 0.026325263999999935 0.02701931135999994 0.026671968999999955 0
42778 23157 24530.47 23219 0.0957300000000003 0.026325263999999935 0.02701931135999994 0.08528709400000022 0
42778 23157 24530.47 39798 0.0957300000000003 0.026325263999999935 0.02701931135999994 0.026671968999999955 0
42778 23157 24726.68 23219 0.0957300000000003 0.026325263999999935 0.02701931135999994 0.08528709400000022 0
42778 23157 24726.68 39798 0.0957300000000003 0.026325263999999935 0.02701931135999994 0.026671968999999955 0
42778 23157 24922.89 23219 0.0957300000000003 0.026325263999999935 0.02701931135999994 0.08528709400000022 0
42778 23157 24922.89 39798 0.0957300000000003 0.026325263999999935 0.02701931135999994 0.026671968999999955 0
42778 23157 25119.1 23219 0.0957300000000003 0.026325263999999935 0.02701931135999994 0.08528709400000022 0
42778 23157 25119.1 39798 0.0957300000000003 0.026325263999999935 0.02701931135999994 0.026671968999999955 0
42778 23157 25315.31 23219 0.0957300000000003 0.026325263999999935 0.02701931135999994 0.08528709400000022 0
42778 23157 25315.31 39798 0.0957300000000003 0.026325263999999935 0.02701931135999994 0.026671968999999955 0
42778 23157 25511.52 23219 0.0957300000000003 0.026325263999999935 0.02701931135999994 0.08528709400000022 0
42778 23157 25511.52 39798 0.0957300000000003 0.026325263999999935 0.02701931135999994 0.026671968999999955 0
42778 23157 25707.73 23219 0.0957300000000003 0.026325263999999935 0.02701931135999994 0.08528709400000022 0
42778 23157 25707.73 39798 0.0957300000000003 0.026325263999999935 0.02701931135999994 0.026671968999999955 0
42778 23157 25903.94 23219 0.0957300000000003 0.026325263999999935 0.02701931135999994 0.08528709400000022 0
42778 23157 25903.94 39798 0.0957300000000003 0.026325263999999935 0.02701931135999994 0.026671968999999955 0
