18612, 0.0006826530000000003
19579, 0.0006485330000000002
19798, 0.0006243830000000002
20347, 0.0006060690000000001
20412, 0.000586929
21006, 0.000583603
21177, 0.0005811
21321, 0.000570686
21706, 0.000567791
21870, 0.0005544669999999999
21889, 0.000553195
21904, 0.000547382
22201, 0.0005469619999999999
22340, 0.000540711
22572, 0.0005290509999999999
22839, 0.00052281
23174, 0.000516154
23515, 0.0005157110000000001
23680, 0.0005140309999999999
23915, 0.000503621
24024, 0.0004994970000000001
24305, 0.000494058
24684, 0.000492386
24758, 0.00048697500000000006
25350, 0.0004815330000000001
25365, 0.000472398
25645, 0.00047157899999999997
26041, 0.000468654
26729, 0.000465343
26872, 0.00046157100000000003
27140, 0.000453627
28019, 0.000451165
28320, 0.000450763
28434, 0.000448638
28743, 0.00044781000000000004
28925, 0.000446127
29003, 0.00044449299999999996
29398, 0.00044072100000000004
29716, 0.0004390569999999999
30127, 0.00043487199999999994
30359, 0.00043156499999999997
30545, 0.000430315
31621, 0.000426576
31640, 0.000419473
33167, 0.00041740300000000006
33207, 0.000415318
33571, 0.000411967
34405, 0.00040907700000000004
35151, 0.00040449
35381, 0.00040321000000000004
37714, 0.000402822
37907, 0.000401571
38251, 0.000399486
40224, 0.000398219
