18235, 0.0007034740000000003
18259, 0.0006868210000000002
18612, 0.0006660000000000003
18654, 0.0006651670000000001
18903, 0.0006493510000000002
18968, 0.0006485340000000002
19031, 0.0006285300000000001
19375, 0.0006193760000000001
19537, 0.0006127320000000001
19552, 0.0006035590000000001
19615, 0.0005944100000000001
19680, 0.0005894110000000001
19798, 0.0005869120000000001
20039, 0.0005760950000000001
20347, 0.000575275
20367, 0.000566946
20637, 0.000565272
20649, 0.00056153
20714, 0.0005565310000000001
20832, 0.0005540320000000001
21006, 0.0005519720000000001
21073, 0.0005432150000000001
21334, 0.000542823
21401, 0.0005340659999999999
21671, 0.000532392
21918, 0.000530705
21974, 0.000525731
21999, 0.000523243
22246, 0.000521556
22302, 0.000516582
22572, 0.000514908
22606, 0.000513253
22819, 0.0005132210000000001
22844, 0.000510733
22900, 0.0005057589999999999
23007, 0.000504876
23012, 0.00050154
23451, 0.000500743
23477, 0.000500736
23507, 0.000495769
23605, 0.0004940529999999999
23610, 0.000490717
23857, 0.00048903
23908, 0.000487392
23913, 0.000484056
24217, 0.00048072699999999997
24455, 0.000478207
24506, 0.000476569
24511, 0.000473233
24758, 0.00047154600000000004
25062, 0.000468217
25088, 0.00046821000000000005
25113, 0.00046657899999999995
25118, 0.00046324299999999996
25356, 0.000460723
25686, 0.000457387
25949, 0.00045615399999999996
25958, 0.000454069
25963, 0.000450733
26293, 0.000447397
26734, 0.00044491
26865, 0.000444478
27064, 0.000441574
27195, 0.000441142
27636, 0.00043865500000000003
27918, 0.000438223
27966, 0.00043531900000000004
28248, 0.000434887
28484, 0.00043446999999999995
28689, 0.00043240000000000005
28814, 0.00043113399999999996
29019, 0.00042906400000000005
29255, 0.000428647
29386, 0.00042821499999999997
29585, 0.000425311
29716, 0.00042487899999999997
30157, 0.000422392
30439, 0.00042196
30487, 0.000419056
30769, 0.000418624
31210, 0.000416137
31540, 0.000412801
32218, 0.00041239900000000003
32281, 0.00041155000000000006
32542, 0.00041113300000000005
32548, 0.00040906300000000004
32830, 0.000408631
33265, 0.00040821400000000006
33271, 0.00040614400000000005
33595, 0.00040487800000000006
33601, 0.00040280800000000005
34342, 0.0004015570000000001
34603, 0.0004011400000000001
34885, 0.00040070800000000005
34976, 0.00039905500000000005
35326, 0.0003982210000000001
35656, 0.0003948850000000001
36397, 0.0003936340000000001
36790, 0.00039323100000000007
37031, 0.0003911320000000001
37772, 0.00038988100000000007
38108, 0.00038781000000000004
38849, 0.000386559
39483, 0.00038405700000000004
40224, 0.000382806
