task id resource request_start request_end request_duration start end time downloaded executed uploaded type
gatk-wrapper 6 lambda-3072 61764 99953 38189 1617141542036 1617141574816 32780 0 32780 0 lambda-3072
gatk-wrapper 11 lambda-3072 100011 133965 33954 1617141580564 1617141613318 32754 0 32754 0 lambda-3072
gatk-wrapper 14 lambda-3072 100018 133973 33955 1617141580593 1617141613462 32869 0 32869 0 lambda-3072
gatk-wrapper 13 lambda-3072 100016 134010 33994 1617141580565 1617141613386 32821 0 32821 0 lambda-3072
gatk-wrapper 16 lambda-3072 100025 134083 34058 1617141580606 1617141613431 32825 0 32825 0 lambda-3072
gatk-wrapper 17 lambda-3072 100028 134090 34062 1617141580563 1617141613381 32818 0 32818 0 lambda-3072
gatk-wrapper 24 lambda-3072 100045 134988 34943 1617141580612 1617141613322 32710 0 32710 0 lambda-3072
gatk-wrapper 22 lambda-3072 100041 135010 34969 1617141580626 1617141613491 32865 0 32865 0 lambda-3072
gatk-wrapper 7 lambda-3072 100056 135011 34955 1617141580624 1617141613487 32863 0 32863 0 lambda-3072
gatk-wrapper 26 lambda-3072 100050 135029 34979 1617141580625 1617141613541 32916 0 32916 0 lambda-3072
gatk-wrapper 25 lambda-3072 100048 135100 35052 1617141580606 1617141613391 32785 0 32785 0 lambda-3072
gatk-wrapper 8 lambda-3072 100058 135101 35043 1617141580680 1617141613568 32888 0 32888 0 lambda-3072
gatk-wrapper 9 lambda-3072 100063 135140 35077 1617141580703 1617141613567 32864 0 32864 0 lambda-3072
gatk-wrapper 15 lambda-3072 100022 135155 35133 1617141580625 1617141613458 32833 0 32833 0 lambda-3072
gatk-wrapper 23 lambda-3072 100043 135226 35183 1617141580605 1617141613413 32808 0 32808 0 lambda-3072
gatk-wrapper 12 lambda-3072 100013 138045 38032 1617141580517 1617141613332 32815 0 32815 0 lambda-3072
gatk-wrapper 10 lambda-3072 100008 138067 38059 1617141580492 1617141613329 32837 0 32837 0 lambda-3072
gatk-wrapper 19 lambda-3072 100033 138094 38061 1617141580508 1617141613326 32818 0 32818 0 lambda-3072
gatk-wrapper 20 lambda-3072 100035 138437 38402 1617141580520 1617141613369 32849 0 32849 0 lambda-3072
gatk-wrapper 18 lambda-3072 100031 138675 38644 1617141580521 1617141613467 32946 0 32946 0 lambda-3072
gatk-wrapper 21 lambda-3072 100039 138688 38649 1617141580518 1617141613298 32780 0 32780 0 lambda-3072
gatk-wrapper 32 lambda-3072 133981 166887 32906 1617141614258 1617141646624 32366 0 32366 0 lambda-3072
gatk-wrapper 37 lambda-3072 134086 166954 32868 1617141614254 1617141646629 32375 0 32375 0 lambda-3072
gatk-wrapper 38 lambda-3072 134093 167198 33105 1617141614274 1617141646683 32409 0 32409 0 lambda-3072
gatk-wrapper 34 lambda-3072 134017 167202 33185 1617141614254 1617141646666 32412 0 32412 0 lambda-3072
