19723, 0.0006460240000000003
20135, 0.0006210610000000001
20222, 0.0006160580000000002
20388, 0.0006102490000000001
20714, 0.000581509
21118, 0.000576108
21256, 0.0005731730000000001
21334, 0.000571955
21401, 0.0005598749999999999
21974, 0.000544035
22038, 0.000540303
22232, 0.0005336329999999999
22278, 0.0005307239999999999
23012, 0.000516536
23747, 0.0005115720000000001
24012, 0.000501989
24382, 0.000491978
25088, 0.000484473
25365, 0.000476969
25977, 0.000473221
26196, 0.00047238599999999993
26265, 0.00047155000000000005
26699, 0.000458641
27939, 0.00045531000000000006
27966, 0.000452416
28193, 0.000450345
28233, 0.00045030600000000004
28507, 0.00044697700000000004
28788, 0.00044486099999999995
29211, 0.00044072499999999994
29256, 0.00043823800000000003
29994, 0.000437806
30064, 0.00043447
30157, 0.000430315
30719, 0.000429495
31413, 0.000420739
31777, 0.00041738800000000004
33899, 0.00041573399999999996
33958, 0.000414885
34087, 0.000411564
34273, 0.00041031400000000006
34664, 0.00040864600000000003
34976, 0.00039905500000000005
37098, 0.000397401
38101, 0.000396567
39322, 0.000392397
39483, 0.000386559
