task id resource request_start request_end request_duration start end time downloaded executed uploaded type
ellipsoids-openmp 53 lambda-128 13093 48355 35262 1615931679524 1615931712862 33338 740 32320 278 lambda-128
ellipsoids-openmp 33 lambda-128 13078 48360 35282 1615931679506 1615931711626 32120 760 31099 261 lambda-128
ellipsoids-openmp 6 lambda-128 13099 48373 35274 1615931679596 1615931711757 32161 740 31081 340 lambda-128
ellipsoids-openmp 49 lambda-128 13090 48377 35287 1615931679565 1615931711300 31735 760 30681 294 lambda-128
ellipsoids-openmp 44 lambda-128 13087 48385 35298 1615931679554 1615931711794 32240 700 31281 259 lambda-128
ellipsoids-openmp 39 lambda-128 13085 48387 35302 1615931679502 1615931711914 32412 759 31321 332 lambda-128
ellipsoids-openmp 349 lambda-128 12771 48395 35624 1615931679198 1615931711273 32075 760 31020 295 lambda-128
ellipsoids-openmp 64 lambda-128 13107 48397 35290 1615931679593 1615931710773 31180 740 30139 301 lambda-128
ellipsoids-openmp 63 lambda-128 13107 48410 35303 1615931679484 1615931710693 31209 739 30181 289 lambda-128
ellipsoids-openmp 67 lambda-128 13113 48411 35298 1615931679520 1615931711920 32400 760 31301 339 lambda-128
ellipsoids-openmp 262 lambda-128 12626 48414 35788 1615931679001 1615931711482 32481 779 31399 303 lambda-128
ellipsoids-openmp 68 lambda-128 13115 48416 35301 1615931679520 1615931711021 31501 740 30520 241 lambda-128
ellipsoids-openmp 7 lambda-128 13117 48417 35300 1615931679528 1615931712076 32548 760 31441 347 lambda-128
ellipsoids-openmp 75 lambda-128 13122 48425 35303 1615931679536 1615931711575 32039 760 30920 359 lambda-128
ellipsoids-openmp 65 lambda-128 13110 48426 35316 1615931679543 1615931711802 32259 779 31219 261 lambda-128
ellipsoids-openmp 385 lambda-128 12821 48427 35606 1615931679339 1615931711362 32023 757 30981 285 lambda-128
ellipsoids-openmp 73 lambda-128 13120 48428 35308 1615931679580 1615931712240 32660 760 31640 260 lambda-128
ellipsoids-openmp 71 lambda-128 13119 48439 35320 1615931679527 1615931711517 31990 759 30942 289 lambda-128
ellipsoids-openmp 59 lambda-128 13099 48439 35340 1615931679625 1615931711813 32188 759 31101 328 lambda-128
ellipsoids-openmp 80 lambda-128 13130 48445 35315 1615931679595 1615931711536 31941 759 30900 282 lambda-128
ellipsoids-openmp 56 lambda-128 13095 48446 35351 1615931679565 1615931711696 32131 740 31100 291 lambda-128
ellipsoids-openmp 78 lambda-128 13125 48447 35322 1615931679634 1615931711854 32220 760 31139 321 lambda-128
ellipsoids-openmp 404 lambda-128 12837 48450 35613 1615931679285 1615931710635 31350 700 30359 291 lambda-128
ellipsoids-openmp 384 lambda-128 12818 48468 35650 1615931679258 1615931711640 32382 759 31381 242 lambda-128
ellipsoids-openmp 81 lambda-128 13131 48474 35343 1615931679584 1615931712173 32589 789 31540 260 lambda-128
