task id resource request_start request_end request_duration start end time downloaded executed uploaded type
mProject 588 lambda-2048 166 79683 79517 1615880100468 1615880113524 13056 162 12672 222 lambda-2048
mProject 585 lambda-2048 164 79489 79325 1615880104598 1615880117621 13023 180 12655 188 lambda-2048
mProject 79 lambda-2048 155 79333 79178 1615880088141 1615880101647 13506 249 12977 280 lambda-2048
mProject 591 lambda-2048 169 79730 79561 1615880103828 1615880117129 13301 140 12822 339 lambda-2048
mProject 580 lambda-2048 158 79514 79356 1615880092567 1615880105763 13196 175 12711 310 lambda-2048
mProject 582 lambda-2048 160 79503 79343 1615880102488 1615880115374 12886 157 12531 198 lambda-2048
mProject 66 lambda-2048 139 78713 78574 1615880069408 1615880082625 13217 228 12733 256 lambda-2048
mProject 645 lambda-2048 225 78871 78646 1615880118788 1615880135950 17162 185 16763 214 lambda-2048
mProject 637 lambda-2048 215 79929 79714 1615880116079 1615880133538 17459 163 17117 179 lambda-2048
mProject 655 lambda-2048 241 83011 82770 1615880125396 1615880141861 16465 412 15823 230 lambda-2048
mProject 658 lambda-2048 244 82650 82406 1615880123879 1615880139880 16001 222 15576 203 lambda-2048
mProject 1172 lambda-2048 257 82771 82514 1615880122363 1615880138377 16014 194 15646 174 lambda-2048
mProject 1192 lambda-2048 274 133015 132741 1615880127392 1615880144602 17210 1142 15835 233 lambda-2048
mProject 1194 lambda-2048 276 144158 143882 1615880134322 1615880158224 23902 207 23518 177 lambda-2048
mDiffFit 888 lambda-2048 78696 144257 65561 1615880159307 1615880201817 42510 40783 1641 86 lambda-2048
mProject 1196 lambda-2048 277 144839 144562 1615880139839 1615880165787 25948 318 25464 166 lambda-2048
mProject 1191 lambda-2048 274 145108 144834 1615880152646 1615880186618 33972 2311 31456 205 lambda-2048
mProject 1198 lambda-2048 279 145411 145132 1615880147747 1615880175750 28003 499 27317 187 lambda-2048
mProject 1193 lambda-2048 275 145669 145394 1615880135079 1615880159464 24385 480 23745 160 lambda-2048
mProject 1199 lambda-2048 280 145919 145639 1615880130714 1615880151596 20882 403 20214 265 lambda-2048
mProject 1201 lambda-2048 282 147107 146825 1615880149143 1615880179084 29941 1192 28564 185 lambda-2048
mProject 1203 lambda-2048 283 147113 146830 1615880152556 1615880185344 32788 2221 30372 195 lambda-2048
mProject 1200 lambda-2048 281 147648 147367 1615880140470 1615880167142 26672 672 25821 179 lambda-2048
mProject 1202 lambda-2048 282 147892 147610 1615880135405 1615880158681 23276 180 22889 207 lambda-2048
mProject 1205 lambda-2048 284 148580 148296 1615880155044 1615880189396 34352 2608 31526 218 lambda-2048
mProject 1206 lambda-2048 285 148806 148521 1615880135526 1615880159692 24166 168 23825 173 lambda-2048
mProject 1212 lambda-2048 290 148869 148579 1615880133196 1615880157223 24027 334 23499 194 lambda-2048
mProject 1215 lambda-2048 292 148876 148584 1615880133233 1615880156549 23316 442 22575 299 lambda-2048
mProject 1214 lambda-2048 291 148930 148639 1615880145766 1615880175317 29551 1711 27611 229 lambda-2048
mProject 1217 lambda-2048 300 148944 148644 1615880136125 1615880159652 23527 457 22866 204 lambda-2048
mProject 1218 lambda-2048 301 149009 148708 1615880144493 1615880172190 27697 1060 26412 225 lambda-2048
mProject 1222 lambda-2048 306 149076 148770 1615880147998 1615880178649 30651 1998 28430 223 lambda-2048
mProject 1207 lambda-2048 286 149590 149304 1615880142653 1615880169234 26581 270 26113 198 lambda-2048
mProject 1208 lambda-2048 287 149642 149355 1615880133211 1615880156947 23736 320 23234 182 lambda-2048
mProject 1233 lambda-2048 314 149657 149343 1615880139138 1615880163982 24844 223 24349 272 lambda-2048
mProject 1210 lambda-2048 288 149799 149511 1615880143550 1615880169696 26146 499 25483 164 lambda-2048
mProject 45 lambda-2048 104 150289 150185 1615880162699 1615880201692 38993 3739 35116 138 lambda-2048
mProject 1216 lambda-2048 299 150316 150017 1615880141930 1615880169048 27118 294 26590 234 lambda-2048
mProject 48 lambda-2048 110 150380 150270 1615880143645 1615880171759 28114 1325 26564 225 lambda-2048
mProject 1221 lambda-2048 305 150394 150089 1615880143481 1615880170840 27359 1146 26037 176 lambda-2048
mProject 1220 lambda-2048 303 150442 150139 1615880150962 1615880183810 32848 2703 29920 225 lambda-2048
mProject 47 lambda-2048 108 150443 150335 1615880143855 1615880170723 26868 480 26083 305 lambda-2048
mProject 1188 lambda-2048 271 104217 103946 1615880125681 1615880141988 16307 848 15253 206 lambda-2048
mProject 612 lambda-2048 190 150567 150377 1615880123885 1615880140896 17011 177 16567 267 lambda-2048
mProject 1225 lambda-2048 308 150587 150279 1615880146878 1615880176271 29393 1935 27238 220 lambda-2048
mProject 638 lambda-2048 217 150633 150416 1615880130861 1615880153009 22148 1224 20653 271 lambda-2048
mProject 1230 lambda-2048 311 150648 150337 1615880153244 1615880187649 34405 3106 31123 176 lambda-2048
mProject 639 lambda-2048 218 150652 150434 1615880130884 1615880154125 23241 1278 21758 205 lambda-2048
mProject 1228 lambda-2048 310 150656 150346 1615880152509 1615880186738 34229 2327 31624 278 lambda-2048
mProject 1229 lambda-2048 310 150672 150362 1615880136348 1615880159998 23650 391 23034 225 lambda-2048
mProject 1190 lambda-2048 273 132991 132718 1615880134119 1615880158483 24364 165 23922 277 lambda-2048
mProject 26 lambda-2048 64 132696 132632 1615880133031 1615880156342 23311 589 22525 197 lambda-2048
mProject 652 lambda-2048 232 150760 150528 1615880134273 1615880157294 23021 313 22503 205 lambda-2048
mProject 654 lambda-2048 234 150772 150538 1615880129626 1615880151743 22117 1024 20854 239 lambda-2048
mProject 651 lambda-2048 231 150776 150545 1615880129244 1615880150702 21458 1132 20132 194 lambda-2048
mProject 657 lambda-2048 243 150777 150534 1615880139743 1615880166427 26684 692 25807 185 lambda-2048
mProject 656 lambda-2048 242 150800 150558 1615880137385 1615880162433 25048 778 24057 213 lambda-2048
mProject 1173 lambda-2048 258 150806 150548 1615880138365 1615880165018 26653 388 26069 196 lambda-2048
mProject 1174 lambda-2048 259 150823 150564 1615880138407 1615880163151 24744 187 24382 175 lambda-2048
mProject 1181 lambda-2048 264 150829 150565 1615880147630 1615880177163 29533 1832 27530 171 lambda-2048
mProject 1177 lambda-2048 261 150835 150574 1615880131562 1615880155133 23571 441 20899 2231 lambda-2048
mProject 25 lambda-2048 62 150840 150778 1615880125560 1615880142349 16789 847 15728 214 lambda-2048
mProject 1182 lambda-2048 265 150861 150596 1615880141197 1615880167134 25937 237 25458 242 lambda-2048
mProject 1232 lambda-2048 313 150864 150551 1615880160258 1615880197314 37056 2805 34015 236 lambda-2048
mDiffFit 777 lambda-2048 78797 150869 72072 1615880161148 1615880207589 46441 41458 4922 61 lambda-2048
mProject 1235 lambda-2048 316 150869 150553 1615880145418 1615880174492 29074 2376 26471 227 lambda-2048
mProject 1234 lambda-2048 315 150903 150588 1615880162025 1615880208080 46055 1763 44069 223 lambda-2048
mProject 1238 lambda-2048 318 150917 150599 1615880149203 1615880180239 31036 1535 29305 196 lambda-2048
mProject 1236 lambda-2048 316 150924 150608 1615880168983 1615880209791 40808 3534 37073 201 lambda-2048
mProject 1237 lambda-2048 317 150932 150615 1615880169055 1615880209949 40894 4072 36613 209 lambda-2048
mProject 29 lambda-2048 70 151015 150945 1615880156270 1615880190497 34227 2335 31666 226 lambda-2048
mProject 31 lambda-2048 74 151056 150982 1615880156300 1615880190833 34533 1451 32889 193 lambda-2048
mProject 1204 lambda-2048 284 148113 147829 1615880152751 1615880185306 32555 2086 30292 177 lambda-2048
mProject 27 lambda-2048 66 148799 148733 1615880154429 1615880186240 31811 1242 30337 232 lambda-2048
mProject 34 lambda-2048 80 151509 151429 1615880142044 1615880169410 27366 243 26845 278 lambda-2048
mProject 35 lambda-2048 82 151573 151491 1615880156646 1615880193403 36757 3683 32858 216 lambda-2048
mProject 36 lambda-2048 86 151655 151569 1615880154129 1615880188939 34810 2790 31844 176 lambda-2048
mProject 38 lambda-2048 89 151668 151579 1615880143174 1615880169103 25929 611 25142 176 lambda-2048
mProject 39 lambda-2048 91 151716 151625 1615880154273 1615880189476 35203 3155 31846 202 lambda-2048
mProject 1166 lambda-2048 252 151720 151468 1615880131789 1615880154554 22765 463 22098 204 lambda-2048
mProject 42 lambda-2048 98 151747 151649 1615880159502 1615880196013 36511 2884 33431 196 lambda-2048
mProject 37 lambda-2048 88 151767 151679 1615880156158 1615880191514 35356 3025 32139 192 lambda-2048
mProject 1209 lambda-2048 287 149856 149569 1615880159407 1615880196327 36920 2253 34474 193 lambda-2048
mDiffFit 808 lambda-2048 78632 151784 73152 1615880144726 1615880175089 30363 26299 3982 82 lambda-2048
mProject 43 lambda-2048 100 151829 151729 1615880160345 1615880197791 37446 2951 34312 183 lambda-2048
mProject 41 lambda-2048 95 151833 151738 1615880159292 1615880196686 37394 3667 33543 184 lambda-2048
mProject 1159 lambda-2048 246 151846 151600 1615880130744 1615880151350 20606 376 20035 195 lambda-2048
mProject 1164 lambda-2048 251 151898 151647 1615880130867 1615880153903 23036 1254 21588 194 lambda-2048
mProject 1161 lambda-2048 248 151911 151663 1615880142614 1615880168996 26382 375 25797 210 lambda-2048
mProject 1165 lambda-2048 251 151982 151731 1615880128498 1615880145259 16761 660 15901 200 lambda-2048
mProject 1211 lambda-2048 289 150219 149930 1615880142111 1615880168143 26032 289 25518 225 lambda-2048
mProject 1213 lambda-2048 290 150260 149970 1615880139048 1615880164009 24961 513 24253 195 lambda-2048
mProject 49 lambda-2048 111 152033 151922 1615880159936 1615880197756 37820 2703 34871 246 lambda-2048
mDiffFit 738 lambda-2048 78855 152068 73213 1615880158701 1615880202712 44011 40450 3510 51 lambda-2048
mProject 28 lambda-2048 68 150279 150211 1615880154380 1615880185661 31281 1272 29811 198 lambda-2048
mProject 630 lambda-2048 209 152386 152177 1615880128731 1615880146928 18197 1299 16721 177 lambda-2048
mProject 1219 lambda-2048 302 150429 150127 1615880145954 1615880173743 27789 1170 26454 165 lambda-2048
mProject 1224 lambda-2048 307 150456 150149 1615880154830 1615880187627 32797 1174 31380 243 lambda-2048
mProject 1223 lambda-2048 306 150451 150145 1615880145994 1615880175405 29411 2014 27226 171 lambda-2048
mProject 1226 lambda-2048 308 150465 150157 1615880149491 1615880180634 31143 2280 28639 224 lambda-2048
mProject 617 lambda-2048 195 152401 152206 1615880124508 1615880140293 15785 157 15459 169 lambda-2048
mProject 1175 lambda-2048 260 152440 152180 1615880138695 1615880162677 23982 170 23612 200 lambda-2048
mProject 635 lambda-2048 214 152445 152231 1615880122922 1615880139610 16688 206 16286 196 lambda-2048
mProject 50 lambda-2048 113 150492 150379 1615880160241 1615880197907 37666 2828 34621 217 lambda-2048
mProject 1227 lambda-2048 309 150557 150248 1615880150041 1615880180802 30761 2042 28523 196 lambda-2048
mProject 1163 lambda-2048 250 152467 152217 1615880129685 1615880149037 19352 433 18729 190 lambda-2048
mProject 1179 lambda-2048 263 152465 152202 1615880123857 1615880140279 16422 195 16028 199 lambda-2048
mProject 642 lambda-2048 220 150686 150466 1615880129538 1615880147364 17826 484 17133 209 lambda-2048
mProject 20 lambda-2048 50 150622 150572 1615880127837 1615880143875 16038 267 15565 206 lambda-2048
mProject 643 lambda-2048 222 152512 152290 1615880125769 1615880142304 16535 450 15872 213 lambda-2048
mProject 647 lambda-2048 226 150694 150468 1615880123149 1615880139296 16147 159 15794 194 lambda-2048
mProject 1180 lambda-2048 263 152533 152270 1615880129765 1615880148842 19077 1192 17700 185 lambda-2048
mDiffFit 736 lambda-2048 78638 152550 73912 1615880143998 1615880171734 27736 24327 3347 62 lambda-2048
mProject 1160 lambda-2048 247 152576 152329 1615880129513 1615880149811 20298 1128 18913 257 lambda-2048
mProject 1197 lambda-2048 278 152646 152368 1615880128685 1615880145924 17239 434 16528 277 lambda-2048
mProject 649 lambda-2048 229 150712 150483 1615880129725 1615880151160 21435 1194 20001 240 lambda-2048
mProject 1231 lambda-2048 312 150708 150396 1615880160259 1615880196607 36348 2657 33496 195 lambda-2048
mProject 650 lambda-2048 230 150726 150496 1615880131006 1615880153825 22819 793 21837 189 lambda-2048
mProject 23 lambda-2048 58 150716 150658 1615880141070 1615880168165 27095 265 26565 265 lambda-2048
mProject 648 lambda-2048 228 150740 150512 1615880123892 1615880140467 16575 192 16182 201 lambda-2048
mProject 653 lambda-2048 233 150749 150516 1615880123263 1615880140096 16833 181 16400 252 lambda-2048
mProject 1183 lambda-2048 266 150842 150576 1615880135708 1615880159730 24022 323 23460 239 lambda-2048
mProject 30 lambda-2048 72 151161 151089 1615880154083 1615880189001 34918 2903 31846 169 lambda-2048
mProject 32 lambda-2048 76 151350 151274 1615880157779 1615880192878 35099 2483 32426 190 lambda-2048
mProject 33 lambda-2048 78 151370 151292 1615880153951 1615880188801 34850 3370 31278 202 lambda-2048
mProject 40 lambda-2048 93 151724 151631 1615880159066 1615880196560 37494 3024 34274 196 lambda-2048
mProject 44 lambda-2048 102 151907 151805 1615880162993 1615880200522 37529 2545 34772 212 lambda-2048
mProject 46 lambda-2048 106 152000 151894 1615880169129 1615880208614 39485 3865 35392 228 lambda-2048
mProject 1162 lambda-2048 249 154456 154207 1615880127207 1615880143370 16163 976 15004 183 lambda-2048
mProject 644 lambda-2048 223 152505 152282 1615880130049 1615880152137 22088 958 20929 201 lambda-2048
mProject 1176 lambda-2048 260 152460 152200 1615880139985 1615880166116 26131 695 25222 214 lambda-2048
mProject 1168 lambda-2048 254 152510 152256 1615880131775 1615880154013 22238 500 21560 178 lambda-2048
mProject 1167 lambda-2048 253 153773 153520 1615880142356 1615880168752 26396 456 25734 206 lambda-2048
mProject 1169 lambda-2048 254 153971 153717 1615880133748 1615880156159 22411 373 21677 361 lambda-2048
mDiffFit 475 lambda-2048 78816 156628 77812 1615880153403 1615880190373 36970 34958 1939 73 lambda-2048
mDiffFit 796 lambda-2048 78649 156976 78327 1615880162036 1615880209005 46969 41460 5448 61 lambda-2048
mProject 659 lambda-2048 245 172017 171772 1615880127111 1615880143445 16334 458 15691 185 lambda-2048
mProject 1185 lambda-2048 268 181688 181420 1615880140633 1615880166636 26003 416 25392 195 lambda-2048
mProject 1195 lambda-2048 276 181746 181470 1615880139524 1615880166574 27050 807 25952 291 lambda-2048
mProject 1189 lambda-2048 271 188015 187744 1615880141015 1615880166704 25689 180 25282 227 lambda-2048
mDiffFit 894 lambda-2048 78889 190412 111523 1615880173123 1615880229134 56011 49486 6466 59 lambda-2048
mDiffFit 943 lambda-2048 78891 190395 111504 1615880171921 1615880228449 56528 50263 6228 37 lambda-2048
mDiffFit 790 lambda-2048 78616 190708 112092 1615880155633 1615880220641 65008 36352 28605 51 lambda-2048
mDiffFit 952 lambda-2048 78910 190924 112014 1615880173765 1615880229803 56038 50631 5351 56 lambda-2048
mDiffFit 807 lambda-2048 78720 190989 112269 1615880187131 1615880250298 63167 56859 6207 101 lambda-2048
mDiffFit 799 lambda-2048 78695 191037 112342 1615880172888 1615880222778 49890 49573 234 83 lambda-2048
mDiffFit 992 lambda-2048 78911 191168 112257 1615880173473 1615880230513 57040 49277 7708 55 lambda-2048
mDiffFit 471 lambda-2048 78918 191283 112365 1615880174205 1615880231823 57618 50141 7411 66 lambda-2048
mDiffFit 262 lambda-2048 78920 191388 112468 1615880175150 1615880232268 57118 49904 7164 50 lambda-2048
mDiffFit 847 lambda-2048 78799 191417 112618 1615880163008 1615880234852 71844 42770 29016 58 lambda-2048
mDiffFit 991 lambda-2048 78922 191560 112638 1615880180942 1615880243747 62805 57986 4750 69 lambda-2048
mDiffFit 242 lambda-2048 78919 191531 112612 1615880162999 1615880212480 49481 45328 4098 55 lambda-2048
mDiffFit 959 lambda-2048 78921 191578 112657 1615880175953 1615880235567 59614 55233 4325 56 lambda-2048
mDiffFit 1003 lambda-2048 78931 191682 112751 1615880167324 1615880219889 52565 46820 5696 49 lambda-2048
mDiffFit 809 lambda-2048 78706 191891 113185 1615880181858 1615880241939 60081 53778 6244 59 lambda-2048
mDiffFit 737 lambda-2048 78800 191861 113061 1615880156393 1615880200173 43780 38360 5369 51 lambda-2048
mDiffFit 1022 lambda-2048 78938 191928 112990 1615880172246 1615880231184 58938 52224 6655 59 lambda-2048
mDiffFit 1004 lambda-2048 78934 191955 113021 1615880183958 1615880250870 66912 59439 7408 65 lambda-2048
mDiffFit 875 lambda-2048 78845 158045 79200 1615880163071 1615880212058 48987 43556 5379 52 lambda-2048
mDiffFit 784 lambda-2048 78939 191993 113054 1615880169496 1615880223533 54037 47831 6147 59 lambda-2048
mDiffFit 798 lambda-2048 78710 192021 113311 1615880185099 1615880246001 60902 56310 4530 62 lambda-2048
mDiffFit 814 lambda-2048 78939 192060 113121 1615880176029 1615880234148 58119 51935 6120 64 lambda-2048
mDiffFit 878 lambda-2048 78708 192100 113392 1615880170953 1615880228205 57252 51313 5880 59 lambda-2048
mDiffFit 877 lambda-2048 78941 192169 113228 1615880177583 1615880236137 58554 53184 5314 56 lambda-2048
mDiffFit 886 lambda-2048 78853 192805 113952 1615880157834 1615880199709 41875 38327 3490 58 lambda-2048
mDiffFit 832 lambda-2048 78846 192897 114051 1615880155013 1615880195458 40445 36369 4019 57 lambda-2048
mDiffFit 175 lambda-2048 78944 192960 114016 1615880177523 1615880236683 59160 54823 4281 56 lambda-2048
mDiffFit 849 lambda-2048 78950 193025 114075 1615880180088 1615880238922 58834 54183 4580 71 lambda-2048
mDiffFit 734 lambda-2048 78962 196317 117355 1615880187387 1615880250332 62945 56554 6310 81 lambda-2048
mProject 1171 lambda-2048 256 160384 160128 1615880135577 1615880159683 24106 431 23487 188 lambda-2048
mDiffFit 906 lambda-2048 78864 160518 81654 1615880167905 1615880218280 50375 45884 4384 107 lambda-2048
mDiffFit 484 lambda-2048 78999 204088 125089 1615880189120 1615880251943 62823 56395 6374 54 lambda-2048
mDiffFit 116 lambda-2048 78669 204326 125657 1615880174674 1615880235449 60775 55320 5407 48 lambda-2048
mDiffFit 223 lambda-2048 79004 204461 125457 1615880190743 1615880261470 70727 62617 8038 72 lambda-2048
mDiffFit 885 lambda-2048 78889 170181 91292 1615880171707 1615880227362 55655 49157 6442 56 lambda-2048
mDiffFit 150 lambda-2048 78686 170190 91504 1615880168632 1615880221973 53341 46712 6583 46 lambda-2048
mDiffFit 966 lambda-2048 78897 172604 93707 1615880169434 1615880220921 51487 47172 4267 48 lambda-2048
mDiffFit 960 lambda-2048 78865 170256 91391 1615880173033 1615880229668 56635 49573 7002 60 lambda-2048
