task id resource request_start request_end request_duration start end time downloaded executed uploaded type
mProject 80 lambda-1024 128 96625 96497 1616021067821 1616021160574 92753 0 92753 0 lambda-1024
mProject 645 lambda-1024 176 96645 96469 1616021068072 1616021161030 92958 0 92958 0 lambda-1024
mProject 601 lambda-1024 145 96646 96501 1616021067916 1616021161315 93399 0 93399 0 lambda-1024
mProject 610 lambda-1024 151 96652 96501 1616021067904 1616021160554 92650 0 92650 0 lambda-1024
mProject 612 lambda-1024 153 96687 96534 1616021067920 1616021162447 94527 0 94527 0 lambda-1024
mProject 602 lambda-1024 146 96694 96548 1616021068006 1616021161872 93866 0 93866 0 lambda-1024
mProject 606 lambda-1024 149 96723 96574 1616021067916 1616021162136 94220 0 94220 0 lambda-1024
mProject 1205 lambda-1024 231 96725 96494 1616021068175 1616021160823 92648 0 92648 0 lambda-1024
mProject 68 lambda-1024 119 96731 96612 1616021067775 1616021160050 92275 0 92275 0 lambda-1024
mProject 1203 lambda-1024 229 96758 96529 1616021068130 1616021161828 93698 0 93698 0 lambda-1024
mProject 625 lambda-1024 163 96766 96603 1616021067981 1616021162044 94063 0 94063 0 lambda-1024
mProject 64 lambda-1024 117 96793 96676 1616021067810 1616021156149 88339 0 88339 0 lambda-1024
mProject 631 lambda-1024 167 96794 96627 1616021068020 1616021162205 94185 0 94185 0 lambda-1024
mProject 46 lambda-1024 72 96813 96741 1616021069201 1616021159496 90295 0 90295 0 lambda-1024
mProject 637 lambda-1024 170 96842 96672 1616021067986 1616021161918 93932 0 93932 0 lambda-1024
mProject 1180 lambda-1024 198 96863 96665 1616021068152 1616021160253 92101 0 92101 0 lambda-1024
mProject 623 lambda-1024 161 96863 96702 1616021067970 1616021161205 93235 0 93234 0 lambda-1024
mProject 628 lambda-1024 165 96883 96718 1616021068070 1616021161131 93061 0 93061 0 lambda-1024
mProject 15 lambda-1024 35 96896 96861 1616021067781 1616021160318 92537 0 92537 0 lambda-1024
mProject 654 lambda-1024 182 96911 96729 1616021068057 1616021162235 94178 0 94178 0 lambda-1024
mProject 658 lambda-1024 184 96932 96748 1616021068024 1616021162440 94416 0 94416 0 lambda-1024
mProject 1179 lambda-1024 197 96953 96756 1616021068177 1616021161357 93180 0 93180 0 lambda-1024
