mProject 1 fargate 0 43540 56664 13124 139 12798 183 2 4
mProject 2 fargate 0 43534 56490 12956 127 12655 170 2 4
mProject 3 fargate 0 42755 55690 12935 138 12622 172 2 4
mProject 9 fargate 1 42553 55697 13144 160 12776 204 2 4
mProject 5 fargate 0 43599 56633 13034 130 12710 189 2 4
mProject 10 fargate 1 42980 55874 12894 191 12540 159 2 4
mProject 8 fargate 1 42720 55508 12788 125 12465 195 2 4
mProject 7 fargate 1 42186 55168 12982 121 12675 183 2 4
mProject 4 fargate 0 43462 56513 13051 130 12736 181 2 4
mProject 6 fargate 0 43196 55942 12746 139 12404 199 2 4
mProject 13 fargate 10349 47419 60401 12982 129 12668 181 2 4
mProject 15 fargate 10361 53240 66100 12860 128 12549 177 2 4
mProject 12 fargate 10343 54115 66966 12851 141 12522 182 2 4
mProject 19 fargate 10386 54074 67065 12991 164 12634 190 2 4
mProject 14 fargate 10356 53167 66146 12979 152 12624 199 2 4
mProject 20 fargate 10393 54370 67309 12939 122 12633 180 2 4
mProject 18 fargate 10378 53369 66356 12987 130 12647 206 2 4
mProject 17 fargate 10370 52223 65203 12980 121 12645 210 2 4
mProject 16 fargate 10366 52438 65467 13029 240 12619 163 2 4
mProject 1213 fargate 20484 58362 71287 12925 127 12614 180 2 4
mProject 1216 fargate 20685 57618 70632 13014 167 12662 182 2 4
mProject 11 fargate 10337 61046 73891 12845 119 12549 173 2 4
mProject 1212 fargate 20437 62264 75268 13004 150 12661 188 2 4
mProject 1218 fargate 20701 62751 75544 12793 137 12469 182 2 4
mProject 1219 fargate 20706 64092 76928 12836 126 12517 188 2 4
mProject 1217 fargate 20691 64295 77239 12944 121 12599 221 2 4
mProject 1214 fargate 20664 63661 76668 13007 141 12646 216 2 4
mProject 1215 fargate 20674 63506 76468 12962 129 12612 217 2 4
mProject 1221 fargate 20725 63080 76031 12951 152 12617 179 2 4
mProject 1220 fargate 20713 63423 76375 12952 139 12543 266 2 4
mProject 1234 fargate 30749 73359 86250 12891 119 12598 171 2 4
mProject 1229 fargate 30647 74152 87261 13109 139 12774 191 2 4
mProject 635 fargate 30866 74334 87345 13011 116 12718 173 2 4
mProject 1236 fargate 30977 73262 86236 12974 130 12673 166 2 4
mProject 1238 fargate 30988 73566 86530 12964 134 12639 188 2 4
mProject 1237 fargate 30983 74410 87406 12996 138 12681 174 2 4
mProject 1235 fargate 30764 74134 87060 12926 128 12619 176 2 4
mProject 73 fargate 31496 73289 86087 12798 159 12456 180 2 4
mProject 72 fargate 31486 74075 87059 12984 166 12640 174 2 4
mProject 60 fargate 30454 76284 89194 12910 148 12584 174 2 4
mProject 1230 fargate 40639 85549 98634 13085 128 12765 188 2 4
mProject 21 fargate 41051 83981 96695 12714 147 12386 177 2 4
mProject 655 fargate 41824 83932 96829 12897 127 12577 190 2 4
mProject 656 fargate 41976 83984 97088 13104 114 12765 220 2 4
mProject 1176 fargate 42069 85086 98062 12976 135 12649 187 2 4
mProject 659 fargate 41996 85208 98315 13107 118 12753 232 2 4
mProject 1159 fargate 42001 84508 97288 12780 119 12464 193 2 4
mProject 1177 fargate 42078 85414 98272 12858 171 12493 191 2 4
mProject 658 fargate 41989 84663 97729 13066 129 12705 226 2 4
mProject 657 fargate 41983 87587 100596 13009 120 12617 269 2 4
mProject 1231 fargate 50643 87507 100503 12996 131 12681 179 2 4
mProject 633 fargate 51978 89540 102565 13025 135 12696 189 2 4
mProject 1183 fargate 52221 88294 100983 12689 121 12363 201 2 4
mProject 31 fargate 51134 93460 106470 13010 136 12669 201 2 4
mProject 1178 fargate 52207 94600 107579 12979 146 12641 188 2 4
mProject 1180 fargate 52213 94883 107548 12665 125 12363 173 2 4
mProject 1179 fargate 52210 95897 108967 13070 155 12654 258 2 4
mProject 1184 fargate 52223 95138 108129 12991 144 12673 168 2 4
mProject 1181 fargate 52216 94648 107444 12796 122 12480 191 2 4
mProject 1182 fargate 52219 94735 107437 12702 131 12398 169 2 4
mProject 56 fargate 62577 97948 110989 13041 135 12697 206 2 4
mProject 57 fargate 62742 100350 113362 13012 140 12694 175 2 4
mProject 25 fargate 60647 103795 116818 13023 139 12717 164 2 4
mProject 594 fargate 61210 104042 117154 13112 133 12798 177 2 4
mProject 55 fargate 62575 103856 116952 13096 119 12755 218 2 4
mDiffFit 122 fargate 83324 119403 119699 296 244 13 34 2 4
mProject 636 fargate 62449 105535 118443 12908 120 12610 174 2 4
mProject 58 fargate 62748 104777 117779 13002 159 12663 177 2 4
mProject 601 fargate 62822 105419 118205 12786 106 12502 174 2 4
mProject 600 fargate 62820 105609 118683 13074 116 12751 203 2 4
mProject 59 fargate 62780 104774 117809 13035 151 12658 222 2 4
mDiffFit 123 fargate 83273 124732 125059 327 261 20 42 2 4
mProject 617 fargate 73031 110389 123210 12821 149 12498 170 2 4
mProject 603 fargate 73233 109435 122300 12865 130 12542 189 2 4
mProject 596 fargate 70709 113026 126073 13047 105 12751 187 2 4
mProject 1185 fargate 71269 114831 127736 12905 110 12602 190 2 4
mProject 54 fargate 72594 116199 129259 13060 137 12718 200 2 4
mDiffFit 144 fargate 83324 125744 126053 309 247 13 46 2 4
mProject 1193 fargate 73057 115111 127961 12850 122 12518 207 2 4
mDiffFit 156 fargate 83318 125714 126020 306 250 12 39 2 4
mProject 645 fargate 73239 115410 128453 13043 128 12692 219 2 4
mProject 646 fargate 73362 115327 128529 13202 136 12827 235 2 4
mProject 647 fargate 73367 115176 128168 12992 127 12685 176 2 4
mProject 47 fargate 81412 119396 132173 12777 138 12451 183 2 4
mProject 51 fargate 72822 119332 132274 12942 145 12603 189 2 4
mProject 608 fargate 83682 121516 134309 12793 126 12508 155 2 4
mProject 74 fargate 80822 123711 136517 12806 114 12513 175 2 4
mDiffFit 1614 fargate 103170 140083 140379 296 238 13 40 2 4
mProject 1205 fargate 82599 125744 138485 12741 134 12426 176 2 4
mDiffFit 101 fargate 93320 136688 137086 398 281 12 100 2 4
mDiffFit 133 fargate 93324 136220 136572 352 288 21 38 2 4
mProject 32 fargate 83149 126673 139658 12985 124 12686 171 2 4
mProject 1175 fargate 83717 126790 139502 12712 170 12358 181 2 4
mProject 39 fargate 90839 132806 145550 12744 138 12402 201 2 4
mProject 1204 fargate 91450 134939 147762 12823 121 12511 187 2 4
mProject 1206 fargate 92608 134809 147539 12730 121 12424 181 2 4
mProject 1164 fargate 93167 135923 148982 13059 132 12748 176 2 4
mProject 63 fargate 93280 136733 149429 12696 127 12387 177 2 4
mProject 648 fargate 93328 135681 148967 13286 132 12755 395 2 4
mProject 587 fargate 93868 136062 148843 12781 135 12448 194 2 4
mProject 588 fargate 93913 136443 149470 13027 140 12694 189 2 4
mDiffFit 113 fargate 113183 150621 150934 313 254 12 44 2 4
mDiffFit 1619 fargate 113417 154777 155093 316 257 12 42 2 4
mProject 591 fargate 103420 139628 152422 12794 142 12473 175 2 4
mProject 616 fargate 101003 143998 156759 12761 139 12439 180 2 4
mProject 75 fargate 101788 144479 157380 12901 127 12573 198 2 4
mProject 76 fargate 102710 145684 158568 12884 124 12537 218 2 4
mDiffFit 1592 fargate 113411 155827 156123 296 246 13 34 2 4
mDiffFit 1613 fargate 113425 156686 156992 306 253 14 35 2 4
mDiffFit 1652 fargate 113343 156557 156860 303 253 13 34 2 4
mProject 622 fargate 103299 146204 159579 13375 139 13035 197 2 4
mProject 70 fargate 103339 146153 159255 13102 129 12727 242 2 4
mProject 1232 fargate 103415 146728 159775 13047 127 12713 204 2 4
mDiffFit 90 fargate 114918 157838 158182 344 283 14 42 2 4
mDiffFit 112 fargate 114911 159449 159736 287 236 12 35 2 4
mProject 637 fargate 104725 148397 161568 13171 139 12889 138 2 4
mProject 649 fargate 112803 149534 162635 13101 129 12789 178 2 4
mDiffFit 275 fargate 124131 162327 162671 344 290 12 37 2 4
mDiffFit 1617 fargate 122175 166094 166402 308 257 12 34 2 4
mProject 1195 fargate 111315 153054 166123 13069 131 12737 197 2 4
mProject 26 fargate 111917 154927 167923 12996 128 12662 202 2 4
mDiffFit 142 fargate 124142 167053 167401 348 285 11 48 2 4
mDiffFit 192 fargate 124147 167594 167905 311 247 17 43 2 4
mDiffFit 164 fargate 125116 171644 171945 301 244 12 42 2 4
mDiffFit 221 fargate 125110 168263 168615 352 276 12 59 2 4
mProject 64 fargate 123280 160552 173415 12863 176 12487 197 2 4
mDiffFit 1419 fargate 134386 171266 171592 326 274 13 34 2 4
mDiffFit 1437 fargate 135158 173377 173661 284 241 12 27 2 4
mProject 595 fargate 123826 161323 174404 13081 126 12753 198 2 4
mProject 590 fargate 104688 165324 178114 12790 132 12480 173 2 4
mProject 584 fargate 121402 164393 177560 13167 130 12792 240 2 4
mDiffFit 201 fargate 133395 177527 177863 336 249 17 67 2 4
mProject 1207 fargate 122887 166134 179004 12870 120 12571 176 2 4
mDiffFit 1415 fargate 134393 179219 179516 297 240 14 40 2 4
mDiffFit 1240 fargate 135152 178557 178865 308 260 12 33 2 4
mProject 609 fargate 132184 167994 180881 12887 150 12548 185 2 4
mDiffFit 1471 fargate 144419 181944 182269 325 275 12 33 2 4
mDiffFit 1597 fargate 141563 184750 185107 357 288 12 52 2 4
mProject 613 fargate 131539 175227 188229 13002 120 12698 180 2 4
mProject 1233 fargate 132948 176532 189488 12956 135 12610 207 2 4
mDiffFit 1423 fargate 144275 188265 188639 374 320 15 36 2 4
mDiffFit 1473 fargate 144424 186986 187342 356 270 13 69 2 4
mProject 604 fargate 134247 177006 189918 12912 136 12548 223 2 4
mProject 610 fargate 134218 177753 190820 13067 142 12737 184 2 4
mDiffFit 775 fargate 153065 190825 191178 353 290 11 48 2 4
mProject 1208 fargate 142315 180406 193116 12710 120 12399 188 2 4
mDiffFit 1072 fargate 144361 195597 195932 335 287 12 32 2 4
mProject 40 fargate 145211 182280 195364 13084 270 12617 193 2 4
mDiffFit 86 fargate 152323 195562 195913 351 291 14 42 2 4
mDiffFit 1041 fargate 153540 196298 196643 345 274 14 53 2 4
mProject 43 fargate 143006 185791 198747 12956 116 12654 182 2 4
mDiffFit 452 fargate 154321 198051 198379 328 270 12 41 2 4
mDiffFit 1525 fargate 155247 198515 198876 361 270 11 75 2 4
mProject 34 fargate 145152 188192 201194 13002 127 12697 174 2 4
mDiffFit 145 fargate 162330 199551 199866 315 255 13 40 2 4
mProject 1222 fargate 143471 189383 202382 12999 126 12688 182 2 4
mProject 1165 fargate 154545 191414 204458 13044 111 12757 173 2 4
mDiffFit 203 fargate 161724 204108 204429 321 261 12 43 2 4
mProject 1209 fargate 151693 195231 208092 12861 118 12504 235 2 4
mDiffFit 1474 fargate 163137 206249 206556 307 250 13 40 2 4
mDiffFit 1073 fargate 164335 206846 207277 431 369 14 45 2 4
mDiffFit 1459 fargate 164616 207842 208136 294 238 14 37 2 4
mDiffFit 1244 fargate 164614 207527 207827 300 247 11 39 2 4
mDiffFit 482 fargate 175380 211394 211709 315 252 12 47 2 4
mProject 585 fargate 154378 197214 210212 12998 140 12676 177 2 4
mDiffFit 271 fargate 165380 208002 208335 333 278 13 37 2 4
mProject 1166 fargate 154550 198048 211105 13057 194 12691 167 2 4
mDiffFit 231 fargate 165372 208118 208432 314 253 18 39 2 4
mProject 35 fargate 155156 197891 210744 12853 130 12519 199 2 4
mDiffFit 124 fargate 171730 209434 209759 325 264 12 45 2 4
mDiffFit 1438 fargate 173828 215609 215931 322 269 13 37 2 4
mProject 27 fargate 163775 200528 213346 12818 130 12520 165 2 4
mDiffFit 253 fargate 174746 217373 217681 308 250 13 42 2 4
mDiffFit 210 fargate 174744 219394 219691 297 237 12 44 2 4
mProject 33 fargate 164407 205363 218341 12978 133 12649 191 2 4
mDiffFit 140 fargate 175376 218566 218883 317 257 14 42 2 4
mProject 24 fargate 172411 210339 223103 12764 131 12456 173 2 4
mDiffFit 1524 fargate 185425 226032 226377 345 270 12 59 2 4
mProject 640 fargate 173138 216505 229309 12804 126 12496 177 2 4
mProject 628 fargate 174433 218011 231395 13384 124 13085 172 2 4
mProject 625 fargate 174362 217767 231048 13281 134 12905 239 2 4
mDiffFit 1420 fargate 191747 234045 234357 312 261 12 36 2 4
mDiffFit 207 fargate 192585 234751 235106 355 242 11 98 2 4
mDiffFit 157 fargate 194597 231106 231420 314 259 16 36 2 4
mDiffFit 134 fargate 194564 231810 232099 289 229 21 36 2 4
mDiffFit 1466 fargate 183831 231765 232050 285 240 11 30 2 4
mProject 36 fargate 184814 222577 235401 12824 166 12468 185 2 4
mProject 602 fargate 181747 225134 237970 12836 119 12500 214 2 4
mProject 46 fargate 182445 225199 238141 12942 198 12530 209 2 4
mProject 53 fargate 183187 225621 238625 13004 117 12662 222 2 4
mDiffFit 1058 fargate 193845 236283 236625 342 282 13 42 2 4
mDiffFit 189 fargate 194845 239977 240289 312 260 13 36 2 4
mDiffFit 167 fargate 194842 237649 237959 310 259 12 36 2 4
mProject 49 fargate 184526 227346 240245 12899 109 12599 187 2 4
mProject 48 fargate 184524 227278 240206 12928 126 12617 181 2 4
mProject 37 fargate 184816 227686 240625 12939 258 12469 208 2 4
mProject 583 fargate 185494 228274 241326 13052 120 12741 188 2 4
mDiffFit 720 fargate 202611 244692 245103 411 300 17 91 2 4
mDiffFit 1060 fargate 203279 240335 240669 334 280 14 37 2 4
mDiffFit 982 fargate 204918 246625 246947 322 262 13 43 2 4
mDiffFit 220 fargate 205504 243082 243420 338 283 14 37 2 4
mDiffFit 185 fargate 201764 244355 244687 332 267 13 48 2 4
mDiffFit 1038 fargate 212724 250454 250752 298 243 12 40 2 4
mProject 632 fargate 193260 236374 249394 13020 115 12721 179 2 4
mDiffFit 1299 fargate 204593 248530 248858 328 275 13 36 2 4
mDiffFit 978 fargate 204913 247200 247508 308 254 13 38 2 4
mDiffFit 1589 fargate 205982 247979 248299 320 260 12 42 2 4
mProject 1172 fargate 195440 238820 251780 12960 143 12643 171 2 4
mProject 650 fargate 195746 238978 252076 13098 134 12775 185 2 4
mDiffFit 1605 fargate 213362 256423 256731 308 253 12 39 2 4
mDiffFit 1479 fargate 211789 256312 256615 303 240 16 43 2 4
mDiffFit 306 fargate 213957 257141 257476 335 277 13 42 2 4
mDiffFit 1300 fargate 214594 258260 258569 309 255 11 39 2 4
mProject 624 fargate 203945 247617 260617 13000 179 12620 198 2 4
mDiffFit 236 fargate 214959 258265 258589 324 268 12 40 2 4
mProject 629 fargate 204733 249722 262845 13123 116 12794 209 2 4
mDiffFit 1301 fargate 215530 259026 259352 326 260 25 36 2 4
mDiffFit 1616 fargate 216275 259925 260224 299 242 11 42 2 4
mDiffFit 1440 fargate 224604 266945 267244 299 254 12 27 2 4
mDiffFit 1598 fargate 225013 262216 262514 298 238 14 42 2 4
mDiffFit 146 fargate 225072 266973 267272 299 243 13 38 2 4
mDiffFit 1606 fargate 214769 267737 268044 307 253 14 36 2 4
mDiffFit 91 fargate 214972 267546 267845 299 239 13 43 2 4
mDiffFit 735 fargate 221793 265279 265623 344 283 14 44 2 4
mDiffFit 214 fargate 222868 266710 267017 307 250 13 40 2 4
mDiffFit 266 fargate 223373 265910 266258 348 246 12 87 2 4
mDiffFit 347 fargate 224043 267370 267698 328 272 12 41 2 4
mDiffFit 1604 fargate 225534 268603 268920 317 262 14 37 2 4
mDiffFit 199 fargate 234830 277365 277672 307 251 13 39 2 4
mDiffFit 1600 fargate 234633 277308 277621 313 246 26 38 2 4
mDiffFit 279 fargate 235080 276696 277030 334 271 15 44 2 4
mDiffFit 354 fargate 234236 276271 276639 368 298 27 40 2 4
mDiffFit 114 fargate 232889 276325 276662 337 266 34 33 2 4
mDiffFit 99 fargate 233428 276444 276762 318 257 14 43 2 4
mProject 1223 fargate 224822 268076 280820 12744 129 12428 183 2 4
mDiffFit 1612 fargate 235029 278464 278771 307 251 13 40 2 4
mDiffFit 1587 fargate 235615 279166 279470 304 249 14 36 2 4
mDiffFit 1651 fargate 236414 279538 279956 418 362 14 38 2 4
mProject 61 fargate 226286 269390 282270 12880 121 12576 180 2 4
mDiffFit 453 fargate 244276 287897 288206 309 257 13 36 2 4
mDiffFit 841 fargate 245086 288188 288534 346 285 13 44 2 4
