19421, 0.0006593550000000001
19552, 0.0006327170000000001
19990, 0.0006281260000000001
20347, 0.000607732
20582, 0.0005985970000000001
20647, 0.0005777670000000001
20974, 0.000573609
21559, 0.0005685830000000001
21603, 0.00055902
21680, 0.0005498780000000001
21932, 0.0005428169999999999
21941, 0.000539489
22246, 0.000535709
22855, 0.0005327920000000001
22938, 0.0005265459999999999
23164, 0.0005235849999999999
23577, 0.0005207059999999999
23844, 0.000508196
23908, 0.000494048
24684, 0.00048824100000000004
24912, 0.0004882319999999999
25221, 0.00048779700000000005
25282, 0.000478221
25422, 0.000467811
25963, 0.0004653129999999999
27011, 0.000459891
27803, 0.000459472
27834, 0.00045905699999999997
27952, 0.000456973
27966, 0.00045614
28439, 0.0004511349999999999
28484, 0.00044280999999999997
28689, 0.00044074000000000007
29138, 0.000440725
29540, 0.000440298
29867, 0.00043695599999999995
30545, 0.000436138
30717, 0.00043572099999999997
30875, 0.00042989799999999996
31518, 0.00042406
32082, 0.00041740300000000006
34006, 0.00041738800000000004
34314, 0.000414066
34423, 0.00040949400000000005
36017, 0.00040779599999999993
36045, 0.000404907
36397, 0.0004044760000000001
37031, 0.0004028080000000001
37428, 0.000401988
38581, 0.000399069
